"file_code","dataset_id","NCBI_SRA_accession","NCBI_SRA_biosample","sample_code","DNA_RNA","fraction_name","sample_fixation","reads_total","reads_corrected_total","reads_corrected_photo","reads_final","project","cruise","station_id","date","depth_level","depth","elevation","substrate","latitude","longitude","site_name","country","oceanic_region","biome","vegetation","climate","bottom_depth","temperature","salinity","ice_coverage","Chla","NO3","NH4","PO4","Si","dataset_code","dataset_name","gene","gene_region","organelle","region","ecosystem","ecosystem_climate","substrate_type","label","ss_temperature","coalesce_salinity"
"ERR5101482",388,"ERR5101482","SAMEA7819952","36422","DNA","total","",NA,169543,18152,171067,"","PS113","PS113_S102","2018-05-24","surface",11,NA,"water",-1.433,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.84,36.134,NA,NA,0.21,NA,0.02,2.31,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S102-surface-water",26.780125,36.134
"ERR5101483",388,"ERR5101483","SAMEA7819953","36423","DNA","total","",NA,42838,5874,43034,"","PS113","PS113_S103","2018-05-24","surface",11,NA,"water",-1.034,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.57,36.218,NA,NA,0,NA,0.02,2.21,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S103-surface-water",26.780125,36.218
"ERR5101484",388,"ERR5101484","SAMEA7819954","36424","DNA","total","",NA,39498,7453,39751,"","PS113","PS113_S104","2018-05-25","surface",11,NA,"water",-0.626,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.32,36.272,NA,NA,0.04,NA,0.03,2.26,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S104-surface-water",26.839125,36.272
"ERR5101485",388,"ERR5101485","SAMEA7819955","36425","DNA","total","",NA,55855,12513,56302,"","PS113","PS113_S105","2018-05-25","surface",11,NA,"water",-0.224,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.45,36.167,NA,NA,0.01,NA,0.01,2.25,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S105-surface-water",26.839125,36.167
"ERR5101486",388,"ERR5101486","SAMEA7819956","36426","DNA","total","",NA,38267,4717,38401,"","PS113","PS113_S106","2018-05-25","surface",11,NA,"water",0.171,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.6,36.028,NA,NA,0.01,NA,0.01,2.24,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S106-surface-water",26.996375,36.028
"ERR5101487",388,"ERR5101487","SAMEA7819957","36427","DNA","total","",NA,28627,2516,28687,"","PS113","PS113_S107","2018-05-25","surface",11,NA,"water",0.578,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.67,35.957,NA,NA,0.01,NA,0.01,2.24,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S107-surface-water",26.996375,35.957
"ERR5101488",388,"ERR5101488","SAMEA7819958","36428","DNA","total","",NA,40364,3700,40561,"","PS113","PS113_S109","2018-05-25","surface",11,NA,"water",1.377,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,28.59,35.616,NA,NA,0.06,NA,0.01,2.16,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S109-surface-water",27.318625,35.616
"ERR5101489",388,"ERR5101489","SAMEA7819959","36429","DNA","total","",NA,32834,18166,32879,"","PS113","PS113_S10","2018-11-05","surface",11,NA,"water",-44.613,-56.319,"","","Atlantic Ocean",NA,NA,"polar",NA,14.09,33.988,NA,NA,3.21,NA,0.55,0.91,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S10-surface-water",9.822125,33.988
"ERR5101490",388,"ERR5101490","SAMEA7819960","36430","DNA","total","",NA,23002,3253,23114,"","PS113","PS113_S110","2018-05-25","surface",11,NA,"water",1.786,-25,"","","Atlantic Ocean",NA,NA,"tropical",NA,28.55,35.493,NA,NA,0.14,NA,0.01,2.22,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S110-surface-water",27.318625,35.493
"ERR5101491",388,"ERR5101491","SAMEA7819961","36431","DNA","total","",NA,43440,4159,43973,"","PS113","PS113_S112","2018-05-26","surface",11,NA,"water",2.661,-24.89,"","","Atlantic Ocean",NA,NA,"tropical",NA,28.58,34.573,NA,NA,0.01,NA,0.09,0.99,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S112-surface-water",27.6095,34.573
"ERR5101492",388,"ERR5101492","SAMEA7819962","36432","DNA","total","",NA,30046,3761,30201,"","PS113","PS113_S113","2018-05-26","surface",11,NA,"water",3.323,-24.778,"","","Atlantic Ocean",NA,NA,"tropical",NA,28.63,34.715,NA,NA,0.01,NA,0.08,1.03,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S113-surface-water",27.984,34.715
"ERR5101493",388,"ERR5101493","SAMEA7819963","36433","DNA","total","",NA,52109,7663,52760,"","PS113","PS113_S114","2018-05-26","surface",11,NA,"water",3.968,-24.669,"","","Atlantic Ocean",NA,NA,"tropical",NA,28.25,34.01,NA,NA,0.01,NA,0.09,1.01,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S114-surface-water",27.984,34.01
"ERR5101494",388,"ERR5101494","SAMEA7819964","36434","DNA","total","",NA,48588,5038,48922,"","PS113","PS113_S119","2018-05-26","surface",11,NA,"water",6.215,-24.118,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.89,35.412,NA,NA,0.01,NA,0.09,1.14,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S119-surface-water",27.8239375,35.412
"ERR5101495",388,"ERR5101495","SAMEA7819965","36435","DNA","total","",NA,12105,4575,12320,"","PS113","PS113_S11","2018-11-05","surface",11,NA,"water",-44.323,-55.922,"","","Atlantic Ocean",NA,NA,"temperate",NA,18.42,35.192,NA,NA,0,NA,0.27,0.6,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S11-surface-water",11.7607857142857,35.192
"ERR5101496",388,"ERR5101496","SAMEA7819966","36436","DNA","total","",NA,52196,5728,52540,"","PS113","PS113_S120","2018-05-27","surface",11,NA,"water",6.778,-23.958,"","","Atlantic Ocean",NA,NA,"tropical",NA,27.33,35.929,NA,NA,0.01,NA,0.09,1.13,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S120-surface-water",27.709375,35.929
"ERR5101497",388,"ERR5101497","SAMEA7819967","36437","DNA","total","",NA,50697,4365,50914,"","PS113","PS113_S122","2018-05-27","surface",11,NA,"water",7.933,-23.628,"","","Atlantic Ocean",NA,NA,"tropical",NA,26.18,36.169,NA,NA,0.01,NA,0.09,1.01,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S122-surface-water",27.5598125,36.169
"ERR5101498",388,"ERR5101498","SAMEA7819968","36438","DNA","total","",NA,70464,6925,71031,"","PS113","PS113_S124","2018-05-27","surface",11,NA,"water",8.576,-23.444,"","","Atlantic Ocean",NA,NA,"tropical",NA,25.86,36.038,NA,NA,0.01,NA,0.14,1.29,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S124-surface-water",27.562875,36.038
"ERR5101499",388,"ERR5101499","SAMEA7819969","36439","DNA","total","",NA,58660,6242,59408,"","PS113","PS113_S127","2018-05-27","surface",11,NA,"water",9.751,-23.107,"","","Atlantic Ocean",NA,NA,"tropical",NA,25.11,36.039,NA,NA,0.05,NA,0.19,1.18,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S127-surface-water",27.26275,36.039
"ERR5101500",388,"ERR5101500","SAMEA7819970","36440","DNA","total","",NA,20719,6689,21003,"","PS113","PS113_S128","2018-05-28","surface",11,NA,"water",10.19,-22.98,"","","Atlantic Ocean",NA,NA,"tropical",NA,24.46,35.959,NA,NA,0.01,NA,0.02,0.97,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S128-surface-water",27.4979375,35.959
"ERR5101501",388,"ERR5101501","SAMEA7819971","36441","DNA","total","",NA,57801,15916,58254,"","PS113","PS113_S129","2018-05-28","surface",11,NA,"water",10.626,-22.855,"","","Atlantic Ocean",NA,NA,"tropical",NA,24.48,35.954,NA,NA,0.01,NA,0.03,1.32,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S129-surface-water",27.4979375,35.954
"ERR5101502",388,"ERR5101502","SAMEA7819972","36442","DNA","total","",NA,44806,11338,45277,"","PS113","PS113_S131","2018-05-28","surface",11,NA,"water",11.649,-22.561,"","","Atlantic Ocean",NA,NA,"tropical",NA,23.94,35.95,NA,NA,0.01,NA,0.1,1.01,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S131-surface-water",26.287625,35.95
"ERR5101503",388,"ERR5101503","SAMEA7819973","36443","DNA","total","",NA,70163,21579,70435,"","PS113","PS113_S133","2018-05-28","surface",11,NA,"water",12.61,-22.293,"","","Atlantic Ocean",NA,NA,"tropical",NA,22.57,35.893,NA,NA,0.03,NA,0.14,0.87,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S133-surface-water",26.51275,35.893
"ERR5101504",388,"ERR5101504","SAMEA7819974","36444","DNA","total","",NA,49717,7955,49882,"","PS113","PS113_S134","2018-05-28","surface",11,NA,"water",13.059,-22.168,"","","Atlantic Ocean",NA,NA,"tropical",NA,22.32,35.877,NA,NA,0.42,NA,0.18,0.91,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S134-surface-water",25.9071875,35.877
"ERR5101505",388,"ERR5101505","SAMEA7819975","36445","DNA","total","",NA,30542,7048,30720,"","PS113","PS113_S135","2018-05-29","surface",11,NA,"water",13.488,-22.048,"","","Atlantic Ocean",NA,NA,"tropical",NA,22.1,35.922,NA,NA,1.55,NA,0.23,0.93,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S135-surface-water",25.9071875,35.922
"ERR5101506",388,"ERR5101506","SAMEA7819976","36446","DNA","total","",NA,67729,11683,68194,"","PS113","PS113_S137","2018-05-29","surface",11,NA,"water",14.286,-21.825,"","","Atlantic Ocean",NA,NA,"tropical",NA,22.11,36.026,NA,NA,0.01,NA,0.13,0.89,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S137-surface-water",23.3549375,36.026
"ERR5101507",388,"ERR5101507","SAMEA7819977","36447","DNA","total","",NA,37240,7290,37399,"","PS113","PS113_S138","2018-05-29","surface",11,NA,"water",14.785,-21.685,"","","Atlantic Ocean",NA,NA,"tropical",NA,22.09,36.037,NA,NA,0.16,NA,0.17,0.83,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S138-surface-water",23.3549375,36.037
"ERR5101508",388,"ERR5101508","SAMEA7819978","36448","DNA","total","",NA,49597,14085,49915,"","PS113","PS113_S139","2018-05-29","surface",11,NA,"water",15.286,-21.55,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.97,36.002,NA,NA,0.37,NA,0.2,0.66,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S139-surface-water",24.9883076923077,36.002
"ERR5101509",388,"ERR5101509","SAMEA7819979","36449","DNA","total","",NA,60515,27629,60891,"","PS113","PS113_S13","2018-12-05","surface",11,NA,"water",-43.44,-54.702,"","","Atlantic Ocean",NA,NA,"temperate",NA,15.47,34.728,NA,NA,0.43,NA,0.36,0.22,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S13-surface-water",14.646,34.728
"ERR5101510",388,"ERR5101510","SAMEA7819980","36450","DNA","total","",NA,35745,7881,35984,"","PS113","PS113_S140","2018-05-29","surface",11,NA,"water",15.799,-21.499,"","","Atlantic Ocean",NA,NA,"tropical",NA,22,36.146,NA,NA,0.01,NA,0.13,0.89,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S140-surface-water",24.9883076923077,36.146
"ERR5101511",388,"ERR5101511","SAMEA7819981","36451","DNA","total","",NA,24087,1698,24142,"","PS113","PS113_S141","2018-05-29","surface",11,NA,"water",16.318,-21.454,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.62,36.129,NA,NA,0,NA,0.14,0.92,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S141-surface-water",25.0786875,36.129
"ERR5101512",388,"ERR5101512","SAMEA7819982","36452","DNA","total","",NA,62571,7784,62796,"","PS113","PS113_S142","2018-05-29","surface",11,NA,"water",16.849,-21.408,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.45,36.165,NA,NA,0.26,NA,0.17,1.06,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S142-surface-water",25.0786875,36.165
"ERR5101513",388,"ERR5101513","SAMEA7819983","36453","DNA","total","",NA,59583,14077,59903,"","PS113","PS113_S143","2018-05-30","surface",11,NA,"water",17.384,-21.362,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.17,36.093,NA,NA,1.66,NA,0.31,1.05,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S143-surface-water",23.069875,36.093
"ERR5101514",388,"ERR5101514","SAMEA7819984","36454","DNA","total","",NA,46727,14226,46872,"","PS113","PS113_S144","2018-05-30","surface",11,NA,"water",17.897,-21.318,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.91,35.986,NA,NA,4.23,NA,0.41,1.53,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S144-surface-water",23.069875,35.986
"ERR5101515",388,"ERR5101515","SAMEA7819985","36455","DNA","total","",NA,54038,12276,54745,"","PS113","PS113_S145","2018-05-30","surface",11,NA,"water",18.427,-21.271,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.62,36.148,NA,NA,2,NA,0.29,0.6,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S145-surface-water",22.7669375,36.148
"ERR5101516",388,"ERR5101516","SAMEA7819986","36456","DNA","total","",NA,44726,14348,45125,"","PS113","PS113_S146","2018-05-30","surface",11,NA,"water",18.966,-21.222,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.72,36.131,NA,NA,2.47,NA,0.31,0.94,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S146-surface-water",22.7669375,36.131
"ERR5101517",388,"ERR5101517","SAMEA7819987","36457","DNA","total","",NA,41215,15445,41438,"","PS113","PS113_S147","2018-05-30","surface",11,NA,"water",19.507,-21.175,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.03,36.206,NA,NA,1.11,NA,0.18,1.16,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S147-surface-water",22.830625,36.206
"ERR5101518",388,"ERR5101518","SAMEA7819988","36458","DNA","total","",NA,31229,4552,31483,"","PS113","PS113_S149","2018-05-30","surface",11,NA,"water",20.083,-21.091,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.33,36.343,NA,NA,1.21,NA,0.2,1.03,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S149-surface-water",22.92925,36.343
"ERR5101519",388,"ERR5101519","SAMEA7819989","36459","DNA","total","",NA,61104,25797,61490,"","PS113","PS113_S14","2018-12-05","surface",11,NA,"water",-42.982,-54.076,"","","Atlantic Ocean",NA,NA,"temperate",NA,15.09,34.385,NA,NA,1.85,NA,0.46,0.44,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S14-surface-water",14.3490625,34.385
"ERR5101520",388,"ERR5101520","SAMEA7819990","36460","DNA","total","",NA,45516,9593,45891,"","PS113","PS113_S150","2018-05-30","surface",11,NA,"water",20.458,-21.019,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.95,36.349,NA,NA,0.64,NA,0.1,1.13,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S150-surface-water",22.92925,36.349
"ERR5101521",388,"ERR5101521","SAMEA7819991","36461","DNA","total","",NA,36821,6528,37423,"","PS113","PS113_S151","2018-05-31","surface",11,NA,"water",20.834,-20.946,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.34,36.13,NA,NA,3.89,NA,0.28,2.16,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S151-surface-water",23.2251333333333,36.13
"ERR5101522",388,"ERR5101522","SAMEA7819992","36462","DNA","total","",NA,23248,6980,23522,"","PS113","PS113_S153","2018-05-31","surface",11,NA,"water",21.589,-20.779,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.83,36.664,NA,NA,0.01,NA,0.08,1.07,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S153-surface-water",23.3479375,36.664
"ERR5101523",388,"ERR5101523","SAMEA7819993","36463","DNA","total","",NA,36392,9900,36598,"","PS113","PS113_S154","2018-05-31","surface",11,NA,"water",21.953,-20.687,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.66,36.645,NA,NA,0.12,NA,0.09,1.1,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S154-surface-water",23.3479375,36.645
"ERR5101524",388,"ERR5101524","SAMEA7819994","36464","DNA","total","",NA,38426,4491,38552,"","PS113","PS113_S155","2018-05-31","surface",11,NA,"water",22.316,-20.595,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.75,36.626,NA,NA,0.01,NA,0.04,1.09,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S155-surface-water",22.5058125,36.626
"ERR5101525",388,"ERR5101525","SAMEA7819995","36465","DNA","total","",NA,22732,2958,22821,"","PS113","PS113_S157","2018-05-31","surface",11,NA,"water",22.823,-20.466,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.05,36.555,NA,NA,0.01,NA,0.07,1.03,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S157-surface-water",22.5058125,36.555
"ERR5101526",388,"ERR5101526","SAMEA7819996","36466","DNA","total","",NA,43819,6477,44048,"","PS113","PS113_S158","2018-05-31","surface",11,NA,"water",23.155,-20.322,"","","Atlantic Ocean",NA,NA,"tropical",NA,21.12,36.724,NA,NA,0.01,NA,0.05,1.04,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S158-surface-water",22.2179375,36.724
"ERR5101527",388,"ERR5101527","SAMEA7819997","36467","DNA","total","",NA,46628,8542,46935,"","PS113","PS113_S159","2018-01-06","surface",11,NA,"water",23.504,-20.141,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.93,36.774,NA,NA,0.01,NA,0.04,0.97,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S159-surface-water",22.2179375,36.774
"ERR5101528",388,"ERR5101528","SAMEA7819998","36468","DNA","total","",NA,31875,20823,32263,"","PS113","PS113_S15","2018-12-05","surface",11,NA,"water",-42.517,-53.446,"","","Atlantic Ocean",NA,NA,"temperate",NA,11.09,33.984,NA,NA,8.9,NA,0.71,0.07,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S15-surface-water",15.463625,33.984
"ERR5101529",388,"ERR5101529","SAMEA7819999","36469","DNA","total","",NA,33484,7386,33626,"","PS113","PS113_S160","2018-01-06","surface",11,NA,"water",23.848,-19.964,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.81,36.873,NA,NA,0.01,NA,0.01,0.9,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S160-surface-water",22.191125,36.873
"ERR5101530",388,"ERR5101530","SAMEA7820000","36470","DNA","total","",NA,40798,2485,40976,"","PS113","PS113_S164","2018-01-06","surface",11,NA,"water",24.94,-19.144,"","","Atlantic Ocean",NA,NA,"tropical",NA,21,36.964,NA,NA,0,NA,0.02,1.09,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S164-surface-water",22.3165,36.964
"ERR5101531",388,"ERR5101531","SAMEA7820001","36471","DNA","total","",NA,57523,13434,57963,"","PS113","PS113_S165","2018-01-06","surface",11,NA,"water",25.209,-18.773,"","","Atlantic Ocean",NA,NA,"tropical",NA,21,37.01,NA,NA,0.22,NA,0.01,1.08,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S165-surface-water",21.288875,37.01
"ERR5101532",388,"ERR5101532","SAMEA7820002","36472","DNA","total","",NA,67595,13686,68187,"","PS113","PS113_S168","2018-02-06","surface",11,NA,"water",25.924,-17.805,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.07,36.552,NA,NA,0.01,NA,0.01,1.12,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S168-surface-water",21.9711875,36.552
"ERR5101533",388,"ERR5101533","SAMEA7820003","36473","DNA","total","",NA,35635,7901,35824,"","PS113","PS113_S171","2018-02-06","surface",11,NA,"water",26.728,-16.666,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.45,36.758,NA,NA,0.25,NA,0.04,1.3,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S171-surface-water",21.298125,36.758
"ERR5101534",388,"ERR5101534","SAMEA7820004","36474","DNA","total","",NA,88962,12729,89822,"","PS113","PS113_S172","2018-02-06","surface",11,NA,"water",26.981,-16.311,"","","Atlantic Ocean",NA,NA,"tropical",NA,20.44,36.833,NA,NA,0.04,NA,0,1.34,"Atlantic_transect_PS113_2018","Atlantic transect - cruise PS113 - 2018","18S rRNA","V4","nucleus","Atlantic Ocean","oceanic","global","water","388-Atlantic_transect_PS113_2018-PS113_S172-surface-water",21.298125,36.833
